image_id,product_id,image_url,thumnail_ind,created_dt,modified_dt
558,311,http://shotym.com/images/USPA-SweaterT-shirt_and_Sweatshirt/SWEATERS/USSW0500.jpg,0,,
559,311,http://shotym.com/images/USPA-SweaterT-shirt_and_Sweatshirt/SWEATERS/USSW0500.jpg,1,,
560,315,http://shotym.com/images/USPA-SweaterT-shirt_and_Sweatshirt/SWEATERS/USSW0504.jpg,0,,
561,315,http://shotym.com/images/USPA-SweaterT-shirt_and_Sweatshirt/SWEATERS/USSW0504.jpg,1,,
562,316,http://shotym.com/images/USPA-SweaterT-shirt_and_Sweatshirt/SWEATERS/USSW0505.jpg,0,,
563,316,http://shotym.com/images/USPA-SweaterT-shirt_and_Sweatshirt/SWEATERS/USSW0505.jpg,1,,
564,317,http://shotym.com/images/USPA-SweaterT-shirt_and_Sweatshirt/SWEATERS/USSW0506.jpg,0,,
565,317,http://shotym.com/images/USPA-SweaterT-shirt_and_Sweatshirt/SWEATERS/USSW0506.jpg,1,,
566,318,http://shotym.com/images/USPA-SweaterT-shirt_and_Sweatshirt/SWEATERS/USSW0507.jpg,0,,
567,318,http://shotym.com/images/USPA-SweaterT-shirt_and_Sweatshirt/SWEATERS/USSW0507.jpg,1,,
568,319,http://shotym.com/images/USPA-SweaterT-shirt_and_Sweatshirt/SWEATERS/USSW0508.jpg,0,,
569,319,http://shotym.com/images/USPA-SweaterT-shirt_and_Sweatshirt/SWEATERS/USSW0508.jpg,1,,
570,320,http://shotym.com/images/USPA-SweaterT-shirt_and_Sweatshirt/SWEATERS/USSW0509.jpg,0,,
571,320,http://shotym.com/images/USPA-SweaterT-shirt_and_Sweatshirt/SWEATERS/USSW0509.jpg,1,,
572,321,http://shotym.com/images/USPA-SweaterT-shirt_and_Sweatshirt/SWEATERS/USSW0510.jpg,0,,
573,321,http://shotym.com/images/USPA-SweaterT-shirt_and_Sweatshirt/SWEATERS/USSW0510.jpg,1,,
574,322,http://shotym.com/images/USPA-SweaterT-shirt_and_Sweatshirt/SWEATERS/USSW0511.jpg,0,,
575,322,http://shotym.com/images/USPA-SweaterT-shirt_and_Sweatshirt/SWEATERS/USSW0511.jpg,1,,
576,323,http://shotym.com/images/USPA-SweaterT-shirt_and_Sweatshirt/SWEATERS/USSW0512.jpg,0,,
577,323,http://shotym.com/images/USPA-SweaterT-shirt_and_Sweatshirt/SWEATERS/USSW0512.jpg,1,,
578,324,http://shotym.com/images/USPA-SweaterT-shirt_and_Sweatshirt/SWEATERS/USSW0513.jpg,0,,
579,324,http://shotym.com/images/USPA-SweaterT-shirt_and_Sweatshirt/SWEATERS/USSW0513.jpg,1,,
580,325,http://shotym.com/images/USPA-SweaterT-shirt_and_Sweatshirt/SWEATERS/USSW0514.jpg,0,,
